Hafta,Tarih,Ev Sahibi,Deplasman,Skor,Ev xG,Dep xG,Ev KK,Dep KK,Ev Pen,Dep Pen,Ev İŞ,Dep İŞ,Ev TS,Dep TS,Ev Şut,Dep Şut,Ev Kor,Dep Kor
22,2026-02-15,Göztepe,Kayserispor,0 - 0,1.0201,1.1286999999999998,0,0,0,0,4,3,55,45,17,10,6,3
22,2026-02-16,Kasımpaşa,Fatih Karagümrük,3 - 2,1.5737,0.9566,0,0,0,0,6,4,43,57,12,11,2,3
22,2026-02-15,Kocaelispor,Gaziantep F.K.,3 - 0,2.0973,0.7172000000000001,0,1,0,0,6,3,60,40,14,7,4,2
22,2026-02-14,Trabzonspor,Fenerbahçe,2 - 3,0.867,0.4159,0,0,0,0,8,3,58,42,17,9,7,7
22,2026-02-15,İstanbul Başakşehir,Beşiktaş,2 - 3,1.7756,1.7546,0,0,0,0,6,4,57,43,14,13,6,3
23,2026-02-21,Alanyaspor,İstanbul Başakşehir,1 - 2,1.2811,2.5588,0,0,0,1,2,3,53,47,13,13,6,2
23,2026-02-22,Beşiktaş,Göztepe,4 - 0,1.3066,0.9754999999999999,0,0,0,0,7,1,59,41,12,8,9,4
23,2026-02-21,Eyüpspor,Gençlerbirliği,1 - 0,0.687,0.8634000000000001,0,0,0,0,7,4,58,42,10,13,3,4
23,2026-02-22,Fatih Karagümrük,Samsunspor,0 - 0,0.7721,0.5715,0,0,0,0,5,0,35,65,12,7,5,1
23,2026-02-23,Fenerbahçe,Kasımpaşa,1 - 1,1.6585,0.7715,0,1,0,0,5,3,68,32,21,5,8,1
23,2026-02-22,Gaziantep F.K.,Trabzonspor,1 - 2,1.6662000000000001,1.2431999999999999,0,0,0,0,7,4,54,46,15,13,11,4
23,2026-02-22,Kayserispor,Antalyaspor,1 - 0,2.4741,1.2888,0,0,1,0,5,3,53,47,15,11,5,5
23,2026-02-21,Konyaspor,Galatasaray,2 - 0,2.1005,0.6469,0,0,0,0,2,2,39,61,9,6,3,4
23,2026-02-20,Rizespor,Kocaelispor,2 - 0,1.1686,0.9418,0,0,0,0,5,1,47,53,11,13,2,6
24,2026-03-01,Antalyaspor,Fenerbahçe,2 - 2,0.8588,1.6557,0,0,0,0,3,6,34,66,9,15,3,13
24,2026-02-28,Galatasaray,Alanyaspor,3 - 1,1.9465,0.8006,0,0,0,0,6,5,59,41,14,11,4,0
24,2026-03-01,Gençlerbirliği,Kayserispor,0 - 0,0.574,0.5431,0,0,0,0,3,2,54,46,10,10,3,6
24,2026-02-28,Göztepe,Eyüpspor,0 - 0,1.532,0.1801,0,0,1,0,3,1,48,52,12,6,5,2
24,2026-02-28,Kasımpaşa,Rizespor,0 - 3,0.7855000000000001,1.2989,0,0,0,0,4,6,52,48,13,14,2,5
24,2026-02-28,Kocaelispor,Beşiktaş,0 - 1,0.5373,1.1406999999999998,0,0,0,0,0,2,50,50,10,11,1,4
24,2026-03-01,Samsunspor,Gaziantep F.K.,0 - 0,0.8749,0.2336,0,0,0,0,3,0,60,40,12,6,6,2
24,2026-02-27,Trabzonspor,Fatih Karagümrük,3 - 1,1.5373,0.7058,0,0,0,0,6,4,63,37,13,11,5,4
24,2026-02-27,İstanbul Başakşehir,Konyaspor,2 - 0,1.8516,0.7922,0,0,0,0,4,2,54,46,12,11,5,7
25,2026-03-09,Alanyaspor,Gençlerbirliği,0 - 0,1.8596,0.1225,0,0,0,0,7,0,59,41,18,3,9,2
25,2026-03-07,Beşiktaş,Galatasaray,0 - 1,1.425,0.9147000000000001,0,1,0,0,7,4,60,40,24,12,8,4
25,2026-03-09,Eyüpspor,Kocaelispor,0 - 1,0.7948999999999999,1.6202999999999999,0,0,0,1,3,3,68,32,11,5,3,3
25,2026-03-08,Fenerbahçe,Samsunspor,3 - 2,1.2229,1.2665,0,0,0,0,5,5,55,45,14,12,7,6
25,2026-03-08,Gaziantep F.K.,Fatih Karagümrük,1 - 1,0.8513,0.6706,0,0,0,0,7,7,48,52,14,14,6,12
25,2026-03-09,Kayserispor,Trabzonspor,1 - 3,1.4606,2.9628,1,0,0,1,6,5,32,68,14,18,6,8
25,2026-03-08,Konyaspor,Kasımpaşa,1 - 1,2.2765,1.9478,0,0,0,2,4,2,65,35,11,6,4,3
25,2026-03-08,Rizespor,Antalyaspor,1 - 0,1.7866000000000002,0.7431000000000001,0,0,1,0,7,4,45,55,13,10,2,1
25,2026-03-07,İstanbul Başakşehir,Göztepe,2 - 1,0.5738,3.2063,0,0,0,0,4,9,55,45,7,23,3,5
26,2026-03-13,Antalyaspor,Gaziantep F.K.,1 - 4,0.6802,2.4249,0,0,0,0,4,8,60,40,12,12,5,6
26,2026-03-13,Fatih Karagümrük,Fenerbahçe,2 - 0,1.4275,0.8262999999999999,0,0,0,0,5,3,32,68,9,16,2,14
26,2026-03-14,Galatasaray,İstanbul Başakşehir,3 - 0,2.4166,0.4834,0,1,0,0,6,3,67,33,19,7,9,3
26,2026-03-15,Gençlerbirliği,Beşiktaş,0 - 2,0.8968,1.1851999999999998,1,0,0,0,4,7,31,69,11,24,6,10
26,2026-03-14,Göztepe,Alanyaspor,2 - 2,2.2157999999999998,0.6685,0,0,1,0,5,3,32,68,13,17,5,8
26,2026-03-15,Kasımpaşa,Eyüpspor,1 - 0,0.4775,1.1323,0,0,0,0,2,1,45,55,9,8,2,2
26,2026-03-14,Kocaelispor,Konyaspor,1 - 2,0.5659,2.5198,0,0,0,1,3,7,42,58,10,19,8,7
26,2026-03-15,Samsunspor,Kayserispor,2 - 1,2.4718,0.9392,0,0,0,0,8,2,68,32,18,11,7,8
26,2026-03-14,Trabzonspor,Rizespor,1 - 0,1.5201,0.7643,0,0,0,0,3,3,56,44,10,11,8,4
27,2026-03-18,Alanyaspor,Kocaelispor,5 - 0,0.9799,0.2518,0,0,0,0,6,1,40,60,10,6,3,3
27,2026-03-19,Beşiktaş,Kasımpaşa,2 - 1,1.3771,1.2467000000000001,0,0,0,1,6,1,50,50,14,6,2,3
27,2026-03-18,Eyüpspor,Trabzonspor,0 - 1,0.4667,1.2675999999999998,0,0,0,0,1,3,50,50,7,10,1,5
27,2026-03-17,Fenerbahçe,Gaziantep F.K.,4 - 1,2.0465,1.6592,0,0,0,1,8,4,64,36,19,11,11,7
27,2026-04-08,Göztepe,Galatasaray,0 - 0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
27,2026-03-19,Kayserispor,Fatih Karagümrük,1 - 0,2.0061,0.2942,0,1,0,0,5,1,61,39,16,6,3,1
27,2026-03-19,Konyaspor,Gençlerbirliği,1 - 0,1.8583000000000003,0.0571,0,0,0,0,6,1,55,45,14,3,7,3
27,2026-04-09,Rizespor,Samsunspor,0 - 0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
27,2026-03-18,İstanbul Başakşehir,Antalyaspor,0 - 0,1.4982,0.6808,0,0,0,0,6,4,67,33,17,7,2,3
